datetime,open,high,low,close
2022-08-16 19:30:00,134.231,134.249,134.14,134.239
2022-08-16 20:00:00,134.243,134.248,134.15,134.193
2022-08-16 20:30:00,134.198,134.278,134.15,134.229
2022-08-16 21:00:00,134.231,134.261,134.161,134.207
2022-08-16 21:30:00,134.227,134.24,134.153,134.23
2022-08-16 22:00:00,134.228,134.241,134.18,134.225
2022-08-16 22:30:00,134.236,134.288,134.19,134.26
2022-08-16 23:00:00,134.247,134.299,134.19,134.286
2022-08-16 23:30:00,134.286,134.324,134.2,134.313
2022-08-17 00:00:00,134.312,134.321,134.21,134.28
2022-08-17 00:30:00,134.28,134.431,134.26,134.344
2022-08-17 01:00:00,134.345,134.391,134.09,134.13
2022-08-17 01:30:00,134.132,134.185,134.02,134.106
2022-08-17 02:00:00,134.106,134.216,133.97,134.019
2022-08-17 02:30:00,134.02,134.077,133.88,134.07
2022-08-17 03:00:00,134.07,134.153,134.02,134.148
2022-08-17 03:30:00,134.147,134.214,134.09,134.192
2022-08-17 04:00:00,134.186,134.2,134.08,134.135
2022-08-17 04:30:00,134.135,134.185,134.09,134.141
2022-08-17 05:00:00,134.14,134.172,134.08,134.153
2022-08-17 05:30:00,134.152,134.17,134.06,134.105
2022-08-17 06:00:00,134.103,134.229,134.07,134.159
2022-08-17 06:30:00,134.161,134.532,134.14,134.499
2022-08-17 07:00:00,134.496,134.585,134.37,134.418
2022-08-17 07:30:00,134.416,134.821,134.37,134.722
2022-08-17 08:00:00,134.739,134.857,134.7,134.792
2022-08-17 08:30:00,134.796,134.909,134.7,134.775
2022-08-17 09:00:00,134.777,134.859,134.7,134.814
2022-08-17 09:30:00,134.809,134.83,134.62,134.71
2022-08-17 10:00:00,134.715,134.859,134.68,134.79
2022-08-17 10:30:00,134.791,134.877,134.74,134.843
2022-08-17 11:00:00,134.847,134.978,134.78,134.96
2022-08-17 11:30:00,134.961,135.181,134.91,135.164
2022-08-17 12:00:00,135.165,135.2,135.06,135.156
2022-08-17 12:30:00,135.156,135.256,135.0,135.145
2022-08-17 13:00:00,135.15,135.395,135.02,135.103
2022-08-17 13:30:00,135.105,135.169,134.91,135.05
2022-08-17 14:00:00,135.058,135.303,135.04,135.296
2022-08-17 14:30:00,135.295,135.35,135.15,135.324
2022-08-17 15:00:00,135.32,135.478,135.23,135.462
2022-08-17 15:30:00,135.459,135.501,135.3,135.353
2022-08-17 16:00:00,135.354,135.446,135.29,135.425
2022-08-17 16:30:00,135.423,135.469,135.36,135.462
2022-08-17 17:00:00,135.46,135.464,135.29,135.4
2022-08-17 17:30:00,135.401,135.448,135.33,135.432
2022-08-17 18:00:00,135.433,135.481,135.37,135.411
2022-08-17 18:30:00,135.412,135.421,134.76,134.932
2022-08-17 19:00:00,134.938,135.067,134.8,135.043
2022-08-17 19:30:00,135.042,135.069,134.95,135.0
2022-08-17 20:00:00,135.004,135.068,134.93,135.02
2022-08-17 20:30:00,135.02,135.102,134.98,135.087
2022-08-17 21:00:00,135.085,135.099,134.964,135.05
2022-08-17 21:30:00,135.019,135.12,134.964,135.089
2022-08-17 22:00:00,135.096,135.11,135.06,135.1
2022-08-17 22:30:00,135.091,135.181,135.04,135.112
2022-08-17 23:00:00,135.112,135.12,135.03,135.07
2022-08-17 23:30:00,135.072,135.167,135.05,135.108
2022-08-18 00:00:00,135.111,135.118,134.91,134.953
2022-08-18 00:30:00,134.952,135.029,134.79,134.848
2022-08-18 01:00:00,134.849,134.901,134.71,134.808
2022-08-18 01:30:00,134.805,134.971,134.73,134.787
2022-08-18 02:00:00,134.785,134.943,134.76,134.84
2022-08-18 02:30:00,134.84,134.975,134.81,134.941
2022-08-18 03:00:00,134.942,134.955,134.82,134.87
2022-08-18 03:30:00,134.867,134.909,134.81,134.867
2022-08-18 04:00:00,134.866,135.09,134.83,135.065
2022-08-18 04:30:00,135.072,135.086,135.0,135.074
2022-08-18 05:00:00,135.074,135.148,135.02,135.074
2022-08-18 05:30:00,135.069,135.131,134.97,135.012
2022-08-18 06:00:00,135.01,135.248,134.96,135.213
2022-08-18 06:30:00,135.213,135.369,135.13,135.225
2022-08-18 07:00:00,135.22,135.432,135.2,135.406
2022-08-18 07:30:00,135.407,135.413,135.11,135.189
2022-08-18 08:00:00,135.186,135.361,135.16,135.299
2022-08-18 08:30:00,135.295,135.326,135.12,135.243
2022-08-18 09:00:00,135.243,135.289,135.17,135.206
2022-08-18 09:30:00,135.206,135.348,135.12,135.295
2022-08-18 10:00:00,135.295,135.331,135.14,135.17
2022-08-18 10:30:00,135.193,135.239,135.07,135.18
2022-08-18 11:00:00,135.184,135.253,135.15,135.215
2022-08-18 11:30:00,135.215,135.233,134.93,134.93
2022-08-18 12:00:00,134.93,134.976,134.75,134.8
2022-08-18 12:30:00,134.806,134.831,134.62,134.725
2022-08-18 13:00:00,134.725,135.147,134.7,134.929
2022-08-18 13:30:00,134.927,135.024,134.82,134.994
2022-08-18 14:00:00,134.989,135.06,134.82,135.004
2022-08-18 14:30:00,135.0,135.21,134.95,135.14
2022-08-18 15:00:00,135.141,135.218,135.06,135.204
2022-08-18 15:30:00,135.205,135.228,135.04,135.095
2022-08-18 16:00:00,135.089,135.34,135.06,135.29
2022-08-18 16:30:00,135.299,135.4,135.24,135.353
2022-08-18 17:00:00,135.357,135.698,135.32,135.638
2022-08-18 17:30:00,135.638,135.898,135.61,135.877
2022-08-18 18:00:00,135.878,135.901,135.81,135.897
2022-08-18 18:30:00,135.892,135.899,135.81,135.85
2022-08-18 19:00:00,135.85,135.898,135.81,135.891
2022-08-18 19:30:00,135.893,135.894,135.82,135.88
2022-08-18 20:00:00,135.879,135.9,135.84,135.88
2022-08-18 20:30:00,135.885,135.9,135.85,135.889
2022-08-18 21:00:00,135.89,135.901,135.85,135.887
2022-08-18 21:30:00,135.876,135.888,135.83,135.869
2022-08-18 22:00:00,135.869,135.881,135.84,135.87
2022-08-18 22:30:00,135.864,135.897,135.8,135.887
2022-08-18 23:00:00,135.882,135.901,135.82,135.889
2022-08-18 23:30:00,135.896,135.897,135.8,135.847
2022-08-19 00:00:00,135.846,135.865,135.69,135.805
2022-08-19 00:30:00,135.793,136.26,135.79,136.237
2022-08-19 01:00:00,136.237,136.375,136.15,136.279
2022-08-19 01:30:00,136.274,136.34,136.12,136.167
2022-08-19 02:00:00,136.167,136.311,136.14,136.238
2022-08-19 02:30:00,136.243,136.248,136.05,136.168
2022-08-19 03:00:00,136.168,136.202,136.04,136.11
2022-08-19 03:30:00,136.117,136.277,136.1,136.272
2022-08-19 04:00:00,136.271,136.315,136.2,136.305
2022-08-19 04:30:00,136.302,136.345,136.24,136.273
2022-08-19 05:00:00,136.277,136.28,136.17,136.27
2022-08-19 05:30:00,136.266,136.297,136.2,136.273
2022-08-19 06:00:00,136.275,136.295,136.09,136.203
2022-08-19 06:30:00,136.202,136.346,136.17,136.294
2022-08-19 07:00:00,136.28,136.491,136.19,136.491
2022-08-19 07:30:00,136.487,136.598,136.42,136.52
2022-08-19 08:00:00,136.524,136.689,136.43,136.66
2022-08-19 08:30:00,136.659,136.764,136.51,136.556
2022-08-19 09:00:00,136.556,136.587,136.38,136.476
2022-08-19 09:30:00,136.478,136.556,136.36,136.49
2022-08-19 10:00:00,136.491,136.615,136.44,136.579
2022-08-19 10:30:00,136.58,136.672,136.54,136.63
2022-08-19 11:00:00,136.631,136.885,136.59,136.865
2022-08-19 11:30:00,136.865,136.991,136.78,136.977
2022-08-19 12:00:00,136.977,137.139,136.91,137.023
2022-08-19 12:30:00,137.025,137.076,136.87,137.006
2022-08-19 13:00:00,137.008,137.039,136.78,136.823
2022-08-19 13:30:00,136.826,137.012,136.74,136.993
2022-08-19 14:00:00,136.992,137.089,136.7,136.912
2022-08-19 14:30:00,136.914,137.053,136.83,137.03
2022-08-19 15:00:00,137.03,137.231,136.97,137.124
2022-08-19 15:30:00,137.125,137.208,136.97,137.082
2022-08-19 16:00:00,137.082,137.093,136.93,137.0
2022-08-19 16:30:00,137.022,137.024,136.84,136.897
2022-08-19 17:00:00,136.896,136.943,136.81,136.873
2022-08-19 17:30:00,136.871,136.876,136.74,136.86
2022-08-19 18:00:00,136.859,136.904,136.73,136.801
2022-08-19 18:30:00,136.801,136.866,136.71,136.8
2022-08-19 19:00:00,136.799,136.899,136.74,136.893
2022-08-19 19:30:00,136.894,136.894,136.8,136.855
2022-08-19 20:00:00,136.854,136.867,136.76,136.79
2022-08-19 20:30:00,136.79,136.843,136.74,136.835
2022-08-19 21:00:00,136.834,136.993,136.802,136.899
2022-08-19 21:30:00,136.895,136.93,136.895,136.93
2022-08-21 22:30:00,136.821,137.02,136.8,136.924
2022-08-21 23:00:00,136.923,137.034,136.85,136.999
2022-08-21 23:30:00,136.998,137.05,136.9,136.993
2022-08-22 00:00:00,136.994,137.078,136.96,137.021
2022-08-22 00:30:00,137.026,137.271,136.92,137.253
2022-08-22 01:00:00,137.255,137.279,137.06,137.257
2022-08-22 01:30:00,137.269,137.396,137.17,137.274
2022-08-22 02:00:00,137.274,137.337,137.22,137.333
2022-08-22 02:30:00,137.327,137.433,137.29,137.348
2022-08-22 03:00:00,137.34,137.413,137.25,137.308
2022-08-22 03:30:00,137.304,137.361,137.17,137.276
2022-08-22 04:00:00,137.278,137.33,137.21,137.24
2022-08-22 04:30:00,137.243,137.263,137.13,137.173
2022-08-22 05:00:00,137.173,137.249,137.08,137.238
2022-08-22 05:30:00,137.241,137.278,137.13,137.19
2022-08-22 06:00:00,137.191,137.29,137.12,137.25
2022-08-22 06:30:00,137.287,137.306,136.99,137.057
2022-08-22 07:00:00,137.057,137.144,136.89,137.06
2022-08-22 07:30:00,137.063,137.066,136.74,136.881
2022-08-22 08:00:00,136.88,136.953,136.77,136.842
2022-08-22 08:30:00,136.841,136.865,136.67,136.777
2022-08-22 09:00:00,136.777,136.978,136.69,136.932
2022-08-22 09:30:00,136.931,137.01,136.72,136.804
2022-08-22 10:00:00,136.806,136.875,136.72,136.769
2022-08-22 10:30:00,136.765,136.995,136.74,136.925
2022-08-22 11:00:00,136.925,137.066,136.85,137.033
2022-08-22 11:30:00,137.032,137.102,136.87,136.951
2022-08-22 12:00:00,136.954,137.025,136.87,136.98
2022-08-22 12:30:00,136.98,137.137,136.96,137.02
2022-08-22 13:00:00,137.039,137.248,137.01,137.179
2022-08-22 13:30:00,137.18,137.25,136.99,137.083
2022-08-22 14:00:00,137.06,137.372,137.02,137.351
2022-08-22 14:30:00,137.355,137.38,137.22,137.271
2022-08-22 15:00:00,137.27,137.322,137.11,137.185
2022-08-22 15:30:00,137.185,137.646,137.14,137.642
2022-08-22 16:00:00,137.643,137.651,137.48,137.57
2022-08-22 16:30:00,137.57,137.587,137.38,137.42
2022-08-22 17:00:00,137.428,137.468,137.33,137.453
2022-08-22 17:30:00,137.454,137.499,137.37,137.419
2022-08-22 18:00:00,137.418,137.464,137.32,137.439
2022-08-22 18:30:00,137.442,137.479,137.36,137.438
2022-08-22 19:00:00,137.437,137.534,137.39,137.518
2022-08-22 19:30:00,137.521,137.523,137.38,137.414
2022-08-22 20:00:00,137.414,137.489,137.35,137.442
2022-08-22 20:30:00,137.443,137.5,137.42,137.462
2022-08-22 21:00:00,137.462,137.529,137.427,137.46
2022-08-22 21:30:00,137.427,137.495,137.393,137.485
2022-08-22 22:00:00,137.483,137.508,137.47,137.501
2022-08-22 22:30:00,137.488,137.515,137.46,137.492
2022-08-22 23:00:00,137.494,137.526,137.41,137.45
2022-08-22 23:30:00,137.454,137.606,137.41,137.584
2022-08-23 00:00:00,137.588,137.613,137.51,137.575
2022-08-23 00:30:00,137.574,137.707,137.51,137.621
2022-08-23 01:00:00,137.618,137.631,137.17,137.247
2022-08-23 01:30:00,137.245,137.336,137.16,137.248
2022-08-23 02:00:00,137.24,137.367,137.1,137.133
2022-08-23 02:30:00,137.139,137.205,137.05,137.182
2022-08-23 03:00:00,137.178,137.288,137.12,137.281
2022-08-23 03:30:00,137.279,137.336,137.2,137.229
2022-08-23 04:00:00,137.227,137.254,137.15,137.2
2022-08-23 04:30:00,137.204,137.256,137.08,137.244
2022-08-23 05:00:00,137.243,137.293,137.18,137.287
2022-08-23 05:30:00,137.288,137.331,137.19,137.281
2022-08-23 06:00:00,137.28,137.324,137.15,137.285
2022-08-23 06:30:00,137.287,137.422,137.25,137.303
2022-08-23 07:00:00,137.297,137.315,137.09,137.144
2022-08-23 07:30:00,137.139,137.271,137.02,137.13
2022-08-23 08:00:00,137.133,137.298,137.11,137.273
2022-08-23 08:30:00,137.276,137.332,137.15,137.262
2022-08-23 09:00:00,137.261,137.31,137.15,137.212
2022-08-23 09:30:00,137.21,137.352,137.19,137.325
2022-08-23 10:00:00,137.324,137.417,137.3,137.36
2022-08-23 10:30:00,137.364,137.548,137.3,137.47
2022-08-23 11:00:00,137.466,137.479,137.38,137.443
2022-08-23 11:30:00,137.447,137.459,137.31,137.38
2022-08-23 12:00:00,137.389,137.457,137.24,137.368
2022-08-23 12:30:00,137.372,137.539,137.3,137.486
2022-08-23 13:00:00,137.487,137.645,137.41,137.52
2022-08-23 13:30:00,137.519,137.619,137.43,137.496
2022-08-23 14:00:00,137.496,137.57,136.63,136.803
2022-08-23 14:30:00,136.798,136.81,135.78,136.43
2022-08-23 15:00:00,136.432,136.5,136.1,136.26
2022-08-23 15:30:00,136.261,136.331,135.96,136.242
2022-08-23 16:00:00,136.24,136.397,136.17,136.364
2022-08-23 16:30:00,136.367,136.433,136.32,136.39
2022-08-23 17:00:00,136.393,136.473,136.31,136.436
2022-08-23 17:30:00,136.435,136.773,136.39,136.768
2022-08-23 18:00:00,136.773,136.869,136.71,136.786
2022-08-23 18:30:00,136.787,136.801,136.67,136.774
2022-08-23 19:00:00,136.777,136.886,136.75,136.886
2022-08-23 19:30:00,136.882,136.886,136.75,136.81
2022-08-23 20:00:00,136.81,136.869,136.74,136.795
2022-08-23 20:30:00,136.799,136.825,136.72,136.785
2022-08-23 21:00:00,136.783,136.826,136.71,136.76
2022-08-23 21:30:00,136.749,136.78,136.72,136.742
2022-08-23 22:00:00,136.743,136.767,136.7,136.712
2022-08-23 22:30:00,136.711,136.744,136.67,136.692
2022-08-23 23:00:00,136.695,136.701,136.58,136.619
2022-08-23 23:30:00,136.618,136.812,136.6,136.806
2022-08-24 00:00:00,136.806,136.848,136.7,136.74
2022-08-24 00:30:00,136.741,136.942,136.63,136.92
2022-08-24 01:00:00,136.923,136.947,136.77,136.899
2022-08-24 01:30:00,136.899,137.041,136.74,136.806
2022-08-24 02:00:00,136.808,136.914,136.79,136.84
2022-08-24 02:30:00,136.845,136.866,136.74,136.79
2022-08-24 03:00:00,136.819,136.954,136.79,136.9
2022-08-24 03:30:00,136.899,136.917,136.78,136.81
2022-08-24 04:00:00,136.81,136.879,136.76,136.804
2022-08-24 04:30:00,136.8,136.837,136.52,136.55
2022-08-24 05:00:00,136.545,136.613,136.33,136.48
2022-08-24 05:30:00,136.486,136.495,136.35,136.457
2022-08-24 06:00:00,136.458,136.657,136.44,136.642
2022-08-24 06:30:00,136.645,136.743,136.61,136.699
2022-08-24 07:00:00,136.7,136.791,136.59,136.65
2022-08-24 07:30:00,136.65,136.852,136.62,136.694
2022-08-24 08:00:00,136.693,136.703,136.49,136.547
2022-08-24 08:30:00,136.545,136.567,136.39,136.459
2022-08-24 09:00:00,136.46,136.557,136.41,136.457
2022-08-24 09:30:00,136.459,136.49,136.15,136.39
2022-08-24 10:00:00,136.398,136.494,136.31,136.467
2022-08-24 10:30:00,136.467,136.605,136.36,136.595
2022-08-24 11:00:00,136.598,136.795,136.55,136.77
2022-08-24 11:30:00,136.771,136.804,136.62,136.733
2022-08-24 12:00:00,136.729,136.867,136.66,136.716
2022-08-24 12:30:00,136.715,136.772,136.53,136.712
2022-08-24 13:00:00,136.711,137.017,136.6,136.862
2022-08-24 13:30:00,136.859,137.151,136.8,137.037
2022-08-24 14:00:00,137.038,137.171,136.93,137.102
2022-08-24 14:30:00,137.099,137.244,136.82,136.96
2022-08-24 15:00:00,136.966,137.108,136.68,136.762
2022-08-24 15:30:00,136.767,136.882,136.7,136.874
2022-08-24 16:00:00,136.877,136.96,136.8,136.928
2022-08-24 16:30:00,136.928,137.093,136.89,137.082
2022-08-24 17:00:00,137.082,137.144,137.03,137.072
2022-08-24 17:30:00,137.073,137.142,137.0,137.058
2022-08-24 18:00:00,137.054,137.09,136.97,137.061
2022-08-24 18:30:00,137.062,137.106,137.02,137.039
2022-08-24 19:00:00,137.043,137.104,136.98,137.09
2022-08-24 19:30:00,137.089,137.138,137.02,137.13
2022-08-24 20:00:00,137.133,137.211,137.05,137.1
2022-08-24 20:30:00,137.099,137.153,137.04,137.13
2022-08-24 21:00:00,137.128,137.16,137.079,137.08
2022-08-24 21:30:00,137.083,137.15,137.001,137.108
2022-08-24 22:00:00,137.12,137.126,137.07,137.1
2022-08-24 22:30:00,137.107,137.108,136.96,136.997
2022-08-24 23:00:00,136.998,137.086,136.95,137.08
2022-08-24 23:30:00,137.083,137.142,137.05,137.096
2022-08-25 00:00:00,137.102,137.109,137.0,137.097
2022-08-25 00:30:00,137.095,137.201,136.85,136.907
2022-08-25 01:00:00,136.911,136.951,136.72,136.937
2022-08-25 01:30:00,136.934,136.986,136.76,136.797
2022-08-25 02:00:00,136.8,136.804,136.56,136.709
2022-08-25 02:30:00,136.709,136.83,136.67,136.765
2022-08-25 03:00:00,136.764,136.822,136.69,136.814
2022-08-25 03:30:00,136.822,136.857,136.71,136.764
2022-08-25 04:00:00,136.76,136.836,136.72,136.812
2022-08-25 04:30:00,136.814,136.848,136.7,136.73
2022-08-25 05:00:00,136.734,136.761,136.58,136.661
2022-08-25 05:30:00,136.662,136.698,136.49,136.669
2022-08-25 06:00:00,136.666,136.742,136.62,136.684
2022-08-25 06:30:00,136.688,136.792,136.58,136.654
2022-08-25 07:00:00,136.653,136.678,136.42,136.66
2022-08-25 07:30:00,136.661,136.689,136.38,136.47
2022-08-25 08:00:00,136.471,136.605,136.43,136.485
2022-08-25 08:30:00,136.485,136.601,136.37,136.579
2022-08-25 09:00:00,136.578,136.601,136.4,136.474
2022-08-25 09:30:00,136.475,136.499,136.29,136.39
2022-08-25 10:00:00,136.412,136.548,136.33,136.45
2022-08-25 10:30:00,136.458,136.565,136.41,136.541
2022-08-25 11:00:00,136.54,136.548,136.41,136.532
2022-08-25 11:30:00,136.533,136.593,136.32,136.33
2022-08-25 12:00:00,136.356,136.504,136.3,136.398
2022-08-25 12:30:00,136.402,136.631,136.35,136.58
2022-08-25 13:00:00,136.586,136.84,136.55,136.676
2022-08-25 13:30:00,136.679,136.867,136.6,136.774
2022-08-25 14:00:00,136.776,136.955,136.7,136.895
2022-08-25 14:30:00,136.896,136.954,136.67,136.83
2022-08-25 15:00:00,136.832,136.837,136.6,136.705
2022-08-25 15:30:00,136.705,136.78,136.58,136.699
2022-08-25 16:00:00,136.692,136.843,136.66,136.837
2022-08-25 16:30:00,136.836,136.891,136.71,136.74
2022-08-25 17:00:00,136.746,136.762,136.6,136.64
2022-08-25 17:30:00,136.641,136.658,136.44,136.508
2022-08-25 18:00:00,136.506,136.513,136.37,136.461
2022-08-25 18:30:00,136.461,136.558,136.41,136.449
2022-08-25 19:00:00,136.449,136.504,136.4,136.449
2022-08-25 19:30:00,136.451,136.531,136.43,136.513
2022-08-25 20:00:00,136.511,136.554,136.48,136.513
2022-08-25 20:30:00,136.515,136.549,136.47,136.497
2022-08-25 21:00:00,136.501,136.532,136.433,136.438
2022-08-25 21:30:00,136.45,136.55,136.438,136.468
2022-08-25 22:00:00,136.477,136.499,136.45,136.476
2022-08-25 22:30:00,136.472,136.5,136.4,136.424
2022-08-25 23:00:00,136.43,136.533,136.4,136.508
2022-08-25 23:30:00,136.508,136.599,136.49,136.576
2022-08-26 00:00:00,136.576,136.623,136.5,136.56
2022-08-26 00:30:00,136.561,136.723,136.47,136.692
2022-08-26 01:00:00,136.691,136.743,136.58,136.688
2022-08-26 01:30:00,136.687,136.727,136.59,136.65
2022-08-26 02:00:00,136.651,136.782,136.59,136.75
2022-08-26 02:30:00,136.749,136.793,136.7,136.759
2022-08-26 03:00:00,136.76,136.776,136.69,136.718
2022-08-26 03:30:00,136.72,136.744,136.65,136.73
2022-08-26 04:00:00,136.735,136.739,136.63,136.654
2022-08-26 04:30:00,136.656,136.738,136.63,136.708
2022-08-26 05:00:00,136.705,136.839,136.68,136.837
2022-08-26 05:30:00,136.83,136.852,136.77,136.818
2022-08-26 06:00:00,136.82,136.89,136.71,136.863
2022-08-26 06:30:00,136.863,136.972,136.81,136.922
2022-08-26 07:00:00,136.919,137.082,136.89,137.023
2022-08-26 07:30:00,137.027,137.127,136.93,137.02
2022-08-26 08:00:00,137.022,137.085,136.98,137.022
2022-08-26 08:30:00,137.025,137.047,136.91,136.975
2022-08-26 09:00:00,136.973,137.026,136.84,136.915
2022-08-26 09:30:00,136.91,136.959,136.79,136.819
2022-08-26 10:00:00,136.815,136.921,136.78,136.883
2022-08-26 10:30:00,136.878,136.949,136.84,136.91
2022-08-26 11:00:00,136.915,136.946,136.85,136.909
2022-08-26 11:30:00,136.908,136.972,136.84,136.871
2022-08-26 12:00:00,136.872,137.044,136.85,136.978
2022-08-26 12:30:00,136.978,137.022,136.87,136.965
2022-08-26 13:00:00,136.965,136.977,136.48,136.674
2022-08-26 13:30:00,136.679,136.724,136.42,136.634
2022-08-26 14:00:00,136.635,136.795,136.57,136.699
2022-08-26 14:30:00,136.697,137.345,136.187,137.151
2022-08-26 15:00:00,137.155,137.313,136.92,137.299
2022-08-26 15:30:00,137.299,137.454,137.1,137.225
2022-08-26 16:00:00,137.225,137.283,136.88,137.07
2022-08-26 16:30:00,137.074,137.189,137.01,137.188
2022-08-26 17:00:00,137.184,137.37,137.12,137.332
2022-08-26 17:30:00,137.334,137.46,137.27,137.38
2022-08-26 18:00:00,137.387,137.411,137.26,137.332
2022-08-26 18:30:00,137.338,137.413,137.26,137.38
2022-08-26 19:00:00,137.383,137.419,137.29,137.384
2022-08-26 19:30:00,137.382,137.46,137.34,137.452
2022-08-26 20:00:00,137.452,137.485,137.38,137.447
2022-08-26 20:30:00,137.45,137.497,137.36,137.465
2022-08-26 21:00:00,137.462,137.755,137.44,137.752
2022-08-26 21:30:00,137.752,137.752,137.752,137.752
2022-08-28 22:30:00,137.605,137.903,137.587,137.896
2022-08-28 23:00:00,137.895,137.897,137.8,137.872
2022-08-28 23:30:00,137.872,138.144,137.78,138.08
2022-08-29 00:00:00,138.08,138.215,138.01,138.159
2022-08-29 00:30:00,138.16,138.359,138.05,138.241
2022-08-29 01:00:00,138.241,138.395,138.18,138.382
2022-08-29 01:30:00,138.379,138.476,138.22,138.409
2022-08-29 02:00:00,138.4,138.593,138.39,138.51
2022-08-29 02:30:00,138.507,138.659,138.47,138.506
2022-08-29 03:00:00,138.51,138.538,138.37,138.458
2022-08-29 03:30:00,138.457,138.527,138.42,138.526
2022-08-29 04:00:00,138.525,138.672,138.47,138.58
2022-08-29 04:30:00,138.58,138.69,138.52,138.672
2022-08-29 05:00:00,138.671,138.893,138.64,138.87
2022-08-29 05:30:00,138.864,139.002,138.74,138.803
2022-08-29 06:00:00,138.8,138.885,138.73,138.81
2022-08-29 06:30:00,138.817,138.85,138.68,138.752
2022-08-29 07:00:00,138.755,138.836,138.62,138.787
2022-08-29 07:30:00,138.789,138.906,138.68,138.766
2022-08-29 08:00:00,138.761,138.787,138.61,138.7
2022-08-29 08:30:00,138.699,138.815,138.64,138.805
2022-08-29 09:00:00,138.801,138.866,138.62,138.7
2022-08-29 09:30:00,138.708,138.747,138.53,138.647
2022-08-29 10:00:00,138.652,138.673,138.55,138.594
2022-08-29 10:30:00,138.597,138.636,138.39,138.434
2022-08-29 11:00:00,138.434,138.514,138.33,138.513
2022-08-29 11:30:00,138.511,138.645,138.46,138.631
2022-08-29 12:00:00,138.632,138.655,138.5,138.577
2022-08-29 12:30:00,138.577,138.699,138.3,138.342
2022-08-29 13:00:00,138.346,138.537,138.24,138.504
2022-08-29 13:30:00,138.502,138.609,138.41,138.438
2022-08-29 14:00:00,138.443,138.522,138.35,138.496
2022-08-29 14:30:00,138.496,138.525,138.3,138.44
2022-08-29 15:00:00,138.441,138.772,138.416,138.733
2022-08-29 15:30:00,138.733,138.739,138.56,138.616
2022-08-29 16:00:00,138.615,138.848,138.57,138.744
2022-08-29 16:30:00,138.744,138.854,138.7,138.758
2022-08-29 17:00:00,138.762,138.784,138.67,138.733
2022-08-29 17:30:00,138.734,138.738,138.62,138.73
2022-08-29 18:00:00,138.73,138.771,138.65,138.765
2022-08-29 18:30:00,138.761,138.879,138.7,138.825
2022-08-29 19:00:00,138.826,138.855,138.73,138.82
2022-08-29 19:30:00,138.814,138.823,138.71,138.77
2022-08-29 20:00:00,138.777,138.794,138.67,138.697
2022-08-29 20:30:00,138.701,138.726,138.65,138.687
2022-08-29 21:00:00,138.688,138.753,138.657,138.711
2022-08-29 21:30:00,138.693,138.736,138.57,138.694
2022-08-29 22:00:00,138.697,138.734,138.657,138.7
